46707,4434,Luna Abbott
19847,1115,Gretchen Pret
8199,1115,Guálter Alaca
25802,1115,Isabella Cuba
45669,919,Israel Albern
74848,4434,Katya Guadagn
45358,1115,Teodora Abate
96083,8301,Tadeu Miller
79242,715,Eric Haas
25699,4434,Íris Harastov
5876,8301,Adrienne Nues
29803,715,Patrício Ajad
29124,8301,Nara Brodt
86469,8301,Jenifer Fossa
77604,8301,Iuri Atti
82688,1115,Tábata Luckes
52841,919,Gilmar Heydri
31958,919,Lorenzo Asche
20286,4434,Clarisse Adél
74874,919,Eunice Grande
13548,8301,Murilo De Haa
64321,715,Jane Ache
62145,715,Nicolas Douci
69031,4434,David Grossle
52783,715,Dara Accurso
67157,4434,Marcelo Morsc
53774,8301,Amy Benincasa
47567,715,Cassiano Lach
18624,715,Vagner Crocce
19082,8301,Pamela Nieder
65920,1115,Gabriela Harz
29629,4434,Heidi Bandeir
40357,919,William Leme
41295,1115,Karoline Bran
51339,1115,Leon Adamy
88464,1115,Renan Puglies
42340,1115,Cândido Abrao
7250,1115,Jairo De Belm
14481,8301,Vanda Motta
22883,715,Najma Ambrose
39955,8301,Auxiliadora H
80733,4434,Laércio Adure
47670,8301,Alex Gross
8856,1115,Arthur Abdo
3691,715,Celso Korpali
70368,4434,Ajit Brock
16732,1115,Charles Crist
45789,4434,Charles De An
50530,4434,Bete Agliardi
94820,715,Sofia Adures
17394,1115,Adelaide Aita
60532,1115,Latifa Kunzle
6393,1115,Beatriz Popov
96227,1115,Cristiano Lim
4897,4434,Homero Albert
25780,919,Ismael Aretz
38365,715,Agnaldo  Adol
44859,919,Tomaz Do Affo
49528,1115,Dorotéia Fior
32742,1115,Gizelda Prinz
77022,8301,Alcyone Afons
20754,4434,Umberto Aresa
93659,8301,Lina Zovi
31100,919,Sílvio Correa
87306,4434,Edmundo Aguia
63298,4434,Ludemila Metz
21019,919,Breno Montera
39747,8301,Gabriella Lub
84272,8301,Diná Andrade
40655,4434,Keiko Agner
42634,4434,Estéfano Ione
18972,1115,Christiane As
21388,919,Nadine Abate
64881,8301,Isa Acchutti
7275,715,Julieta Da Lu
10186,1115,Capitu Alano
21849,4434,Erasmo Pires
76282,919,Cordélia Coel
32021,715,Alaíde Prybil
57017,919,Leopoldo Piro
78428,919,Helena Bernar
88272,715,Margot Koops
8144,4434,Tadeu Macchi
11057,8301,Félix Munch
38772,919,América Murai
56140,1115,Wanessa Kluer
73652,8301,Devi Aita
3175,1115,Paolo Agricol
961,1115,Amélie Affons
18736,715,Ivã Aneres
63171,919,Renata Agne
51443,919,Ísis Abdo
84305,8301,Maura Ahlf
18474,919,Glenda Harrie
77419,715,Margot Ahrend
27038,715,Renato Hacken
93709,8301,Nívea Silva
48340,4434,Leon Coutinho
10204,715,Sílvia Ahrons
98080,4434,Vitório Alexa
60749,919,Antônia Adami
32813,1115,Loreta Otto
90736,4434,Davi Erne
5260,919,Georgia Almei
77167,919,Creuza Olivei
91671,4434,Samira Araujo
78480,4434,Theo Abruzzi
77030,4434,Daphne Asmuz
87423,1115,Blanche Hessl
97977,715,Lola Funaro
94872,4434,Nilse Ahlers
10234,8301,Adelberto Mor
9198,8301,Karine Agosto
64134,4434,Pedro Ettrich
13143,4434,Letícia Niede
62419,4434,José Adams
33287,8301,Lázaro Freita
4315,4434,Alana Muhle
13510,8301,Cacilda Press
18746,4434,Kate Arnold
43369,1115,Midori Franke
91263,919,Valdemir Abda
9637,1115,Murilo Aermel
1452,1115,Orfeu Coufal
47145,919,Jefferson Ago
73489,715,Barbra Motta
52578,8301,Gizelda Luede
31113,1115,Maomé uglio
386,1115,Glória Foschi
6245,8301,Horishi Do Ac
52427,1115,Maria Lore
49938,919,Lia Amália
5541,715,Roberto Cafar
7749,715,Lila Munno
50074,1115,Joaquim Ban H
24029,715,Ludmila Frago
84324,8301,Rodolfo Lotte
28554,919,Karoline Aimi
3469,715,Homero Toledo
67505,1115,Tito Giardini
17193,715,Anísio Grimmi
27577,8301,Mauro Agosto
35325,919,Agnaldo Kussl
49690,8301,Barbie Abreu
42004,1115,Daniel Andrad
5431,919,Jenny Albuque
6986,8301,Miriam Alaggi
37568,4434,Kássia Fremel
3302,1115,Emma Marconde
81956,8301,Conceição Bar
16303,4434,Catherine  Ol
63264,715,Tales Heyderi
50142,919,Naomi Da Puzz
41975,919,Georgia Eugem
11653,715,Lídia Moraes
50904,4434,Miyoko De Ala
69097,8301,Paolo Adolfo
64230,919,Anita Gomes
54838,1115,Gilmar Acauan
66087,715,Faustina Agui
82218,4434,Bruna E Luppa
33514,919,Xavier Alzira
23239,1115,Salma Branden
61311,715,Vicente Costa
26087,715,Octávio Braun
13916,1115,Isabela Albec
10241,919,Dario Abatti
41703,4434,Serafina Cunh
9175,1115,Deepak Gallo
15392,919,Bernardo Abel
25273,715,Safira Aires
74401,919,Kyoko Aermel
98253,919,Ajit Alberghe
57844,919,Stella Abel
15456,715,Sálvio Albert
59182,8301,Noel Bacci
73965,715,Deise Alaggio
46172,1115,Lydia Abdalla
29732,8301,Albertina Fre
50651,715,Andréia Basto
15055,8301,Íngride Adad
13100,715,Lisandra Abre
60852,4434,Umberto Balza
47003,919,Wanderley Pra
93775,8301,Katharina Cla
5540,4434,Julieta Cirne
10334,1115,Yvette Anessi
4616,1115,Adelina Adorn
36578,8301,Andréa Alves
65304,919,Kaori Da Alan
58442,8301,Airton Concei
13829,4434,Bento Franck
62191,1115,Amiti Esser
92509,4434,Julieta Rodri
16588,8301,Arlete Rolim
73901,919,Breno Basto
66214,4434,Maitê Leme
1555,4434,Brigitte Dudz
24858,4434,Creusa Aita
89611,1115,Magda Kluwe
49197,715,Bertha Brende
10822,4434,Chloé Addazio
92057,4434,Dante Albieri
58735,8301,Angélica Frag
2852,1115,Gervásio Klue
77856,4434,Najma Batagli
14778,715,Aimée Aires
50201,715,Amanda Albert
3809,4434,Horácio Fried
50234,919,Arnaldo Harry
852,8301,Anastácia Gay
92093,8301,Daria De Da
36076,8301,Alberto Hampe
65986,715,Babette Almen
22676,8301,Alba Trindade
17447,4434,Octávio Siqui
66923,715,Dolores Kurth
76775,919,Fabiana Kosic
28466,1115,Reneé Sobrinh
84789,919,Guálter Carlo
72926,715,Jane Haensel
31314,8301,Darlene Burga
74524,1115,Tábata Adams
43454,1115,Laércio Lubbe
78653,4434,Telmo Adami
80890,919,Natália Gutma
44577,4434,Gilda Portano
55667,715,Andresa Popov
67278,4434,Roberta Alber
88709,1115,Cássio Abbad
44983,8301,Eduardo Lachn
14199,919,Priscila Ahro
4907,1115,Hortênsia Bar
385,919,Bernardo Guad
94892,919,Otto Ache
38095,1115,Francesca Nie
40295,1115,Maiara Macek
37518,8301,Giancarlo Ale
2943,1115,Mariângela Fu
53971,8301,Carmo Abrahao
59688,1115,Severo Albeck
32212,919,Dalva Albergh
58355,8301,Ludmila Bucke
13417,4434,Jordão Aceved
11841,919,Léia Lukesch
14386,8301,Emanuelle Nie
21743,715,Alberto Drugg
83324,8301, <T×Û Ângela
24285,715,Andréia Drago
29791,715,Lina Harastov
4459,4434,Jasmina Apulc
29916,4434,Elzira France
4674,1115,Eliane Barseg
73860,919,Virgínia De B
47874,8301,Juliana Freir
12830,8301,Socorro Attio
24503,4434,Giulia Olivei
30226,919,Ubaldo Artos
18943,8301,Jaime Alifred
16905,919,Astrid Montze
29978,1115,Belinda Knewi
27978,4434,Wanderley Alb
88230,8301,Patrícia Mill
85125,4434,Márcia Guettl
93856,4434,Cláudio Douci
15076,1115,Jussara Quart
7487,1115,Genji Prdzmol
83490,715,Isabela Adad
4445,715,Anastasia Pac
22912,1115,Penélope Aimi
29222,919,Violeta Adolf
55228,1115,Mariângela Ag
10230,1115,Filomena Alar
47986,715,Irina Calabri
5779,919,Astrid ck Con
84863,715,Marcos Siquei
11794,715,Amauri Aguiar
5653,1115,Júnior Lubbe
29048,4434,Luci Assmann
51709,4434,Ulisses Aguai
74482,1115,Fiona Albéfar
48116,919,Francine  Ach
12408,4434,Ariana Alabar
16163,1115,Yvette Nucci
36171,1115,Ariana Alebra
39183,8301,Daya Moraes
27927,715,Enzo Afonso
31990,919,Frederico Alb
78286,919,Jeni Porco
46870,919,Vidal Moraes
8337,715,Ema Acyoli
33183,8301,Francesca Tib
6619,8301,Roberta Arago
82367,1115,Cornélia Albé
19560,4434,Margarida Fri
12558,8301,Frances Alber
34086,1115,Marianne Albe
78542,715,Magdalena Koc
69916,4434,Kim Luca
13741,919,Dione Nunes
42321,8301,Gabriel Olive
972,715,Nadine Alenca
77869,1115,Marcello Dour
79813,715,Júlia Arminge
1924,919,Lorelei Olive
628,4434,Samira Da Ald
18384,1115,Ajit Clarck
81566,4434,Mariza Adib
19166,715,Cristóvão Siq
26182,4434,Joy Albeck
55209,4434,Guilherme Ada
89199,715,Bridget Stefa
49451,4434,Rita Aldemir
84964,919,Shen Alaniz
66584,715,Zilda Nuessem
71668,715,Angeli Adorne
7304,715,Ângelo Gonçal
25120,4434,Cristiana Etr
23116,715,Rajesh Aresan
2540,4434,Baltazar De M
36257,4434,Keith Aito
64341,8301,Naomi Antonel
21777,8301,Aloísio Ayres
54958,8301,Valdemir Aman
2393,715,Umberto Andre
56928,1115,Janice Alci
67515,4434,Lilian Aloe
89457,4434,Evandro Monte
28563,8301,Caetano Amara
58440,8301,Tabita Abate
4858,919,Elvis Hans
34114,919,Cassandra Ala
48343,715,Jenifer Aioff
52607,715,Nicolau Azmus
62511,4434,Clarice Conce
36132,8301,Elias Begnini
51912,1115,Camilla Posti
84005,715,Aníbal Alves
86307,1115,Fausta Nunes
50462,919,Franca Agosti
17658,715,Jamila Azmus
73438,4434,Virgínia Korp
45582,715,Beth Achutti
82381,919,Arlene Hans
52545,715,Ataúlfo Afons
12166,919,Valter Allenb
36671,8301,Victorio De M
53119,715,Alcides Agriz
39989,8301,Thalita Alves
72042,715,Pierre Alenca
18740,1115,Edna Hansman
32687,8301,Danilo Agrell
53264,919,Tomaz Montera
2475,4434,Jonatan Accur
20325,715,Bete Guevara
2579,8301,Leonardo Dres
16882,1115,Brianne Ail A
26016,4434,Michaella Car
86912,8301,Liza Angélica
82536,715,Tobias Alarco
79109,4434,Cláudia Doura
5588,8301,Abelardo Batt
37030,919,Gládis Angéli
34237,919,Horishi Gonça
40553,715,Lisandra Agui
68915,715,Miranda Aito
34412,919,Janice Musch
70681,715,Sueli Alanis
44687,715,Lourenço Moro
18997,4434,Jin André
9190,4434,Kaori Assis
57221,715,Ferdinando Nu
53015,8301,Liliane Abran
31903,8301,Ferdinando Fr
39602,715,Nazaré Addari
71462,4434,Ludemila Pozz
6595,4434,Sidnei Konrad
88528,8301,Onofre Bucken
42904,919,Jaci Dalla
12372,8301,Naomi Ahrons
55952,919,Kin Monteiro
14432,919,Sérgio Cruz
35710,1115,Giorgio Morae
8712,1115,Isa Abranches
3677,715,Alegra Munari
36409,715,Karine Abdo
28236,8301,Cinthia Franc
94823,1115,Miguel Guevar
68268,1115,Moema Abrahao
98556,919,Sharon Aribon
34394,8301,Ângelo Alarco
57738,715,Liliana Lima
10493,715,Ulisses Quart
18452,1115,Ingrid Alano
30643,919,Celso Aschner
5834,8301,Nika Artmann
48633,1115,Edna Freire
36315,4434,Gilda Benatti
16316,4434,Valério Alves
49277,1115,Jasmin Aimi
29066,715,Carina Adamsk
4168,715,Isadora Alber
1375,1115,Dorotéia Ador
76607,1115,Creuza Tibiri
54469,715,Carmo Ajala
38634,4434,Sofia Alci
48069,715,Helga Marcond
24595,1115,Décio Pacheco
94453,1115,Ludmila Aguzz
90972,1115,Aiko Oder
58963,715,Carla Buranyi
79829,919,Malika De Alt
3760,715,Vitória Aguzz
17788,715,Catherine Alc
31597,1115,Takashi Knewi
21022,4434,Osvaldo Niels
76651,715,Cláudio Ester
3922,4434,Adelina Nunes
81856,1115,Bernadette Lo
76049,715,Camila Anzolc
53241,1115,Eveline Sacco
16203,4434,Aldaberto Nid
62640,1115,Vagner Albert
71084,4434,Maiara Adorne
49175,919,Dulcinéa Frei
28449,715,Kalil Alvaren
42774,919,Lília Bargell
95212,715,Georgia Agrel
91940,919,Andrezza Samp
42577,4434,Jasmim Joen
39366,4434,Vando Abruzzi
59379,1115,Carmelita Gru
88251,1115,Masculino Agu
26922,8301,Dorothy Brito
23029,715,Thomaz De Bar
30881,1115,Inez Aldino
21438,919,Larisa Queiro
83618,8301,Yasmina Hampe
24861,8301,Amar Alves
77870,8301,Ângela Albine
98095,8301,Joel Driessen
59561,1115,Mozart Hammel
70557,1115,Giancarlo Pal
98063,1115,Gabrielle De 
78520,4434,Eleonor Alber
48851,1115,Diogo Duveliu
85248,715,Sheila Antone
60063,1115,Eunice Burany
33313,919,Tomé Aimi
87313,4434,Carlo Ail Poz
14041,919,Yasmina Duwel
58165,4434,Rachel Postig
37138,715,Anna Kurth
56587,8301,Zara Ferraiol
29610,8301,Edite Brugema
90495,1115,Aparecida Dom
15656,715,Wanessa Fata
77769,4434,Rodolfo Mundo
29625,919,Nílson Amante
73341,8301,Norberto Frie
88121,1115,Quitéria Azmu
23740,919,Khalil Amatuc
4352,1115,Cristal Carlo
59411,4434,Belinda Alen
87709,1115,Augusta Minck
10604,919,Luna Fritsche
85168,715,Aimée Aragao
59179,8301,Gervásio Mund
17155,715,Beatriz Morit
37182,1115,Milena Arsill
31549,8301,Brigite Adaim
92251,4434,Augusta Klipp
88831,715,Zélia Bucken
15341,8301,Calixta Nero
90315,919,Socorro Camar
58646,919,Camille De 
12976,1115,Mika Gatto
57075,919,Ataúlfo Hilbi
31283,8301,Nina Altomari
2571,1115,Iemanjá Arci
68722,8301,Basílio Sique
79522,8301,Nílson Agra
9029,919,Cândido Luz N
76403,1115,Letizia Albis
30986,1115,Luna Oliveira
21044,4434,Regiane Porto
93917,8301,Jin Kohlund
10898,715,Berenice Oliv
46674,715,Tarso Adams
6644,4434,Sheila Ache
24850,8301,Ada Kohlund
9390,8301,Noel Barbieri
51079,4434,Jacy Andriolo
73904,715,Ugo Luckesch
89083,919,Clara Agne
16941,8301,Ítalo Koning
99755,919,Bertha Grusz
69128,1115,Vidal Andrade
86562,715,Ariane Morosi
16019,715,Michel Braz
71445,4434,Fabrícia Adai
24513,919,Neide Adornet
4260,1115,Regina Abel
38397,8301,Jamil Adorno
60626,919,Bete Agraz
98584,4434,Regiane Agust
3042,4434,Teodoro Leme
19695,919,Benedicta Buc
50536,8301,Fábio Barrian
26518,1115,Eloísa Achter
35744,919,Graziela Albe
89801,8301,Alessandra Ma
91965,715,Amita Kluge
5064,715,Matias Acauan
61081,1115,Jacó Calza
53063,4434,Magda Crocce
74866,1115,Hector Alabar
63031,715,Valdemir Frit
35088,715,Cyntia Adorno
90888,4434,Edgar Asmuss
27645,919,Inês Aimi
28144,919,Nicolau Adena
91814,4434,Tarso Pacheco
10132,715,Valentim Hart
57289,4434,David Abbad
30049,1115,Benjamin Fran
63161,8301,Judith Alcara
38577,8301,Augusto Luede
30081,4434,Robson Adams
44701,715,Vinício De Pr
61417,1115,Gizelda Koops
65893,919,Marina Arient
19137,1115,Andréia Acker
77608,8301,Jaqueline Pop
4179,715,Dipak Marcond
22391,4434,Guiomar Aguil
28138,8301,Yoko Fragoso
34332,919,Filippo  Haar
67315,1115,Jéssica Apulc
68799,8301,Íris Moelleck
65701,919,Germano Munno
28375,4434,Lateefah Obsc
93239,1115,Brigite Alari
37669,8301,Marta Agger
885,715,Wilma Politan
54320,919,Thiago Possen
4943,715,Georgiana Dre
49074,1115,Adelberto Bun
4928,1115,Vera Eugem
61307,4434,Marcel Molin
85014,1115,Joy Ambrósio
55589,919,Dirce Araujo
36630,919,Marina Ache
36242,1115,Rebeca Albern
99927,4434,Nathanael Abe
45525,715,Adalgisa Hilb
15065,919,Alanne Popp
12051,4434,Jennifer Balb
1601,715,Larisa Cappel
12771,919,Angelina Ahro
18781,919,Alcyone Aires
85611,4434,Yasmin Puhl
10437,715,Jordana Agrif
43332,8301,Jade Amatucci
916,1115,Aleksandra Nu
43189,1115,Marvin Hahn
93497,919,Felício E Asm
56033,919,Ganesh Rodrig
33976,8301,Xaviera Arnad
53666,715,Késia Aneres
12964,8301,Linette Brodb
51200,8301,Anoush Preuss
35081,715,Lúcio Freire
52710,4434,Lurdes Doming
84417,4434,Carmina Quart
14951,8301,Silena Stefan
93626,1115,Rita Marconde
15064,4434,Magda Prandzy
84536,919,Émerson Alber
978,8301,Gioconda Agne
97786,715,Frances Adels
23854,715,Marcella Alle
56566,715,Claudete Bast
69845,919,Dagmar Brum
30310,4434,Américo Andra
37414,1115,Abrão Pereira
3515,4434,Desirée Amant
14134,919,Alexandre Cri
29214,1115,Hortênsia Aff
31496,4434,Aretha Albéfa
97374,919,Corina Harres
38963,8301,Marília April
50523,4434,Ivan Anzolch
57982,8301,William Disch
34321,715,Michelle Ayre
31605,715,Adrian Kontar
67951,1115,Neide Alline
17225,715,Norah Grunski
12975,4434,Wanda Bombino
26021,715,Eugênia Bruck
78037,1115,Xaviera Costa
45636,919,Waldemir Albi
59009,919,Gabrielle Alb
7995,8301,Gisele Olivei
44408,919,Brunete Artal
30730,715,Rolando Dalle
8463,4434,Donata Kneip
66136,8301,Francis Grimm
24923,1115,Nilton Franze
2751,919,Nancy Domasch
71047,8301,Isa De Motta
68841,715,Vanessa Ahna
15143,8301,Rute Agne
93090,8301,Daniele Aliss
27304,715,Graça Bastoni
98075,4434,Odette Trinda
74604,4434,Amaury Balduc
35055,4434,Hilda Freitas
81255,1115,Miranda Hilde
38997,715,Haidê Klinkow
28692,1115,Marina Afonso
30893,1115,Reynaldo Alqu
41594,1115,Ignácio Giard
20972,8301,Giovanna Adil
67896,919,Natasha Solim
72839,8301,América Asche
31169,4434,Allegra Cassa
18522,8301,Barbie Buso
54974,8301,Odette Brodbe
3131,4434,Thomaz Otten
78187,715,Barbie Duque
24049,919,Catarina Purp
22784,919,Antônio Drago
8061,4434,Dipak Aleardo
14957,715,Muriel Ahrons
81016,4434,Albertina Agn
36412,715,Gertrude Konr
18773,715,Consuelo Pach
39118,1115,Charlotte Agr
15564,715,Wallace Fried
9143,715,Jacyra Agliar
11887,8301,Rafaela Kupli
5901,1115,Renata Aguzzi
25145,8301,Francisca All
30261,919,Délia Kormann
26402,715,Ubaldo Dalla
39584,8301,Leandro Albre
70343,8301,Salomão Aimi
62670,1115,Marcel Albert
20839,1115,Natanael Ales
27527,1115,Jenifer Knapp
41810,4434,Melinda Andre
33791,4434,Lázaro Adao
86696,1115,Manuela Alfre
54220,4434,Rita Aschner
31304,8301,Rômulo Arnold
29319,8301,Daiane Albert
23593,8301,Berenice Kohl
49477,8301,Benedicto Gua
20648,8301,Adalberto Alm
40838,4434,Breno Rezende
42443,919,Natasha Alber
86107,4434,Valmir Albano
98179,1115,Fabrícia Koch
49764,715,Édson Oliveir
15411,1115,Abraão Ancona
62756,1115,Wanessa Fuhrm
62149,919,Beatrix Donat
12199,919,Naila Baldin
32887,1115,Ieda Ferreira
87254,4434,Regina Brende
26917,8301,Patrício Amor
83708,715,Cássia Acunha
81201,919,Samira Adao
46938,715,Marcel Primme
2122,919,Francis Posse
26034,715,Wanda Alci
86521,1115,Zenon Kunze
13096,8301,Eduardo Alban
18527,4434,Laura Marcond
53934,8301,Justina Adib
48921,4434,Cloé Maahs
37710,715,Emílio Antoni
1706,715,Victorio Mace
66042,8301,Nadine Agra
30134,1115,Yvette Lueder
32661,715,Lateefah Guid
66097,1115,Nívia Brueckm
48603,919,Marcella ugli
77015,715,Gyselle Munar
44065,1115,Leopoldo Akio
59347,919,Dora Andresi
42024,715,Otávio Aggarb
63505,715,Isaías Betti
72698,8301,Deepak Afonso
47732,4434,Ingrid Castil
45783,1115,Amílcar Anjos
92733,1115,Alessandro Gu
4298,715,Alcyone Alber
20983,8301,Délia Adão
89159,1115,Nailah Drago
14350,919,Michele Bozza
47899,1115,Jamila Azmus
93308,1115,Chiara De Ass
96642,1115,Zenon Esser
89713,1115,Walquíria Oli
11377,8301,Alcione Bassa
69080,919,Anita Adolpho
76235,8301,Luís Asis
86337,4434,Thiago Agrifo
65398,8301,Madalena Agos
74497,715,Estela Kunze
59117,4434,Saulo Adani
76466,919,Messias Domas
37829,919,Nilton Andrad
42021,8301,Karla Jung
45088,715,Justino Haas
2592,1115,Luiz Nunes
56869,8301,Cícero Piza
27649,1115,Adrianne Abad
10807,1115,Elizabeth Mus
19461,4434, <T×Û Adao
49443,715,Luci Algeier
44298,715,Luna Alberto
6002,715,Theo Sampaio
10722,4434,Karine Albert
7811,1115,Margarida Mor
79335,8301,Gisela Busato
70396,8301,César Da Cast
20144,919,Nancy Pozzobo
62823,715,Alicia Dalla
72981,715,Alice Acosta
34083,1115,Carlos Erne
38890,715,Rita Domingos
91974,8301,Nika Da Amara
19524,8301,Alejandra Mar
26317,4434,Taís Albertan
63432,4434,Sônia Aimi
94920,8301,Anselmo Juone
59384,919,Eloah Muto
48827,1115,Flor Plastina
34573,4434,Vanderley Abe
77268,4434,Baltazar Gruz
9916,919,Herculano Hai
78462,715,Fábia De Luz
1570,1115,Ariana Da Mon
94534,4434,André Agra
7130,715,Gervásio Lued
47249,715,Ubaldo De Gue
18131,4434,Sacha Franke
